,NOUN,.,NUM,ADJ,VERB,DET,ADP,CONJ,X,ADV,PRT,PRON
382-37,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compromise,9.355448574268618e-05,0.0,0.0,0.0,3.317673912466492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
backed,0.0,0.0,0.0,0.0,7.298882607426281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
replete,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proponents,3.508293215350732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90-cent-an-hour,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.25,0.0,0.0,0.00011941011403665891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hour,0.00038981035726119245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opponents,5.847155358917886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reflected,0.0,0.0,0.0,0.0,0.00025877856517238636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
republicans,0.00011694310717835772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bend,1.9490517863059623e-05,0.0,0.0,0.0,6.635347824932983e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*t*-259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001287664177182591,0.0,0.0,0.0
lifting,7.796207145223849e-06,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
four-year,0.0,0.0,0.0,5.217028380634391e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enacted,0.0,0.0,0.0,0.0,9.289486954906176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*-163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002575328354365182,0.0,0.0,0.0
3.35,0.0,0.0,0.00011941011403665891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.65,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.80,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smiles,1.9490517863059623e-05,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pat,5.847155358917886e-05,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williams,0.00012473931432358158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mont,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*-164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001287664177182591,0.0,0.0,0.0
marge,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roukema,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acceptance,0.00019100707505798428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subminimum,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
administrations,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sought,0.0,0.0,0.0,0.0,0.00037157947819624706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adopting,0.0,0.0,0.0,0.0,7.962417389919579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training-wage,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nickel,3.8981035726119245e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diming,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020057498161396003,0.0,0.0
touted,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impart,0.0,0.0,0.0,0.0,3.317673912466492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entrants,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
democrats,0.0001754146607675366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fought,0.0,0.0,0.0,0.0,0.00024550786952252034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acceded,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insistence,6.236965716179079e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.61,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
employers,7.016586430701463e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
restriction,3.508293215350732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*not*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001287664177182591,0.0,0.0,0.0
government-certified,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covers,4.287913929873117e-05,0.0,0.0,0.0,0.00011280091302386072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*t*-260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001287664177182591,0.0,0.0,0.0
unrestricted,0.0,0.0,0.0,5.217028380634391e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*-165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001287664177182591,0.0,0.0,0.0
mininum-wage,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impossible,0.0,0.0,0.0,0.0008608096828046745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elimination,3.508293215350732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zenith,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navy,9.355448574268618e-05,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
microcomputers,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84-month,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rockwell,1.9490517863059623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.7,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac-130u,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunship,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
replacement,9.355448574268618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marietta,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*-166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001287664177182591,0.0,0.0,0.0
29.9,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
low-altitude,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navigation,2.3388621435671545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.4,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intelligence,0.0001598222464770889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hahn,8.186017502485041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode,8.186017502485041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001287664177182591,0.0,0.0,0.0
gentle,0.0,0.0,0.0,0.0002738939899833055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hard-charging,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
teddy,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roosevelt,0.00010914690003313388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62-year-old,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forest-product,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsolicited,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.19,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold,2.728672500828347e-05,0.0,0.0,0.001186873956594324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
faced,0.0,0.0,0.0,0.0,0.00026541391299731934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
negotiated,0.0,0.0,0.0,0.0,5.971813042439685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entice,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
negotiating,0.0,0.0,0.0,0.0,5.971813042439685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surrender,4.677724287134309e-05,0.0,0.0,0.0,4.644743477453088e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tough,0.0,0.0,0.0,0.00035214941569282137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
completion,0.00023388621435671545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opens,0.0,0.0,0.0,0.0,9.289486954906176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
implies,0.0,0.0,0.0,0.0,0.0001194362608487937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dilemma,9.355448574268618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
observers,8.965638217007426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overpaying,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fold,7.796207145223849e-06,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
courage,0.00010524879646052196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a.d.,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002228610906821778,0.0,0.0
correll,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulp,2.728672500828347e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long-time,1.5592414290447698e-05,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
griffin,1.9490517863059623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wtd,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
consensus,3.508293215350732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insiders,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onto,0.0,0.0,0.0,0.0,0.0,0.0,0.0002641310089804543,0.0,0.0,0.0,0.0,0.0
knew,0.0,0.0,0.0,0.0,0.001141279825888473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
picked,0.0,0.0,0.0,0.0,0.0002388725216975874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
careful,0.0,0.0,0.0,0.0006130008347245409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polytechnic,3.898103572611924e-06,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
universities,0.0001286374178961935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strother,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
researching,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willingness,4.677724287134309e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,0.0,0.0,0.0004179353991283062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arrest,3.1184828580895395e-05,0.0,0.0,0.0,3.317673912466492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protesters,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
occupying,0.0,0.0,0.0,0.0,5.308278259946386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impressed,0.0,0.0,0.0,0.0,0.0001526129999734586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pamplin,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fundraising,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enticed,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joining,0.0,0.0,0.0,0.0,0.00011280091302386072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
befuddled,0.0,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
administrator,6.626776073440271e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transition,0.00013253552146880542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swiftly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017828887254574223,0.0,0.0
demonstrating,0.0,0.0,0.0,0.0,3.317673912466492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw,0.0,0.0,0.0,0.00048257512520868116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
possessed,0.0,0.0,0.0,0.0,0.00011280091302386072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
son,0.00042489328941469975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002575328354365182,0.0,0.0,0.0
skipped,0.0,0.0,0.0,0.0,2.654139129973193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
classmates,1.5592414290447698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graduated,0.0,0.0,0.0,0.0,7.962417389919579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beta,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kappa,2.3388621435671545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kentucky,5.457345001656694e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doctorate,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
physics,9.355448574268618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
retentive,0.0,0.0,0.0,3.912771285475793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
understatement,1.5592414290447698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photographic,0.0,0.0,0.0,0.00015651085141903172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
engineered,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turnaround,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inherited,0.0,0.0,0.0,0.0,8.625952172412879e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recession-inspired,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
building-products,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
non-core,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vinyl,1.9490517863059623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkbook,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refocusing,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
repair,5.847155358917886e-05,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
remodeling,3.898103572611924e-06,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-home,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cycles,2.3388621435671545e-05,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formula,0.0002260900072114916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.00011941011403665891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reins,1.9490517863059623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attributes,4.287913929873117e-05,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
philosophy,0.0003313388036720136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
concentrating,0.0,0.0,0.0,0.0,5.308278259946386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diversified,0.0,0.0,0.0,3.912771285475793e-05,5.308278259946386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impressive,0.0,0.0,0.0,0.0006260434056761269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diversification,1.5592414290447698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
match,2.728672500828347e-05,0.0,0.0,0.0,0.0001526129999734586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high-quality,7.796207145223849e-06,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forest-products,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waters,0.0001442298321866412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kathryn,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcauley,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
house-senate,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portions,5.067534644395502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
relies,0.0,0.0,0.0,0.0,3.9812086949597896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.00023882022807331782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guarantees,3.1184828580895395e-05,0.0,0.0,0.0,2.654139129973193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stimulating,0.0,0.0,0.0,3.912771285475793e-05,3.9812086949597896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appropriators,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
initiatives,1.5592414290447698e-05,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrasts,3.1184828580895395e-05,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
provoked,0.0,0.0,0.0,0.0,3.9812086949597896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veto,0.00010524879646052196,0.0,0.0,0.0,3.9812086949597896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
confined,0.0,0.0,0.0,0.0,0.0001194362608487937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shaping,3.898103572611924e-06,0.0,0.0,0.0,4.644743477453088e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
authorizing,0.0,0.0,0.0,0.0,3.9812086949597896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appropriations,0.00014033172861402927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decisive,0.0,0.0,0.0,0.0002608514190317195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reallocate,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pentagon,5.067534644395502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.00017911517105498835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
planning,0.00016761845362231275,0.0,0.0,0.0,0.0005175571303447727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portion,0.00024168242150193932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
warming,3.898103572611924e-06,0.0,0.0,0.0,3.9812086949597896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african,1.9490517863059623e-05,0.0,0.0,0.00029997913188647746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elephant,1.9490517863059623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
draws,0.0,0.0,0.0,0.0,9.953021737399474e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
variety,0.00032354259652678973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amendments,3.508293215350732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exemption,3.8981035726119245e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airplane,3.508293215350732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intriguing,0.0,0.0,0.0,5.217028380634391e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
struggle,0.00019490517863059623,0.0,0.0,0.0,3.317673912466492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugar,0.00020270138577582007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fate,0.0001130450036057458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quota,2.3388621435671545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stripped,0.0,0.0,0.0,0.0,7.962417389919579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noriega,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regime,8.965638217007426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"30,537",0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tons,0.00013253552146880542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21-month,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reallocated,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"23,403",0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
growers,1.5592414290447698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pound,0.00012084121075096966,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3,0.0,0.0,0.00011941011403665891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whip,1.9490517863059623e-05,0.0,0.0,0.0,2.654139129973193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gray,5.457345001656694e-05,0.0,0.0,0.00036519198664440735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pa,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
english-speaking,0.0,0.0,0.0,3.912771285475793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caribbean,3.508293215350732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
barbados,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conservative,1.1694310717835772e-05,0.0,0.0,0.0003912771285475793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
californian,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bolivia,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
broadened,0.0,0.0,0.0,0.0,4.644743477453088e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
basin,2.728672500828347e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
initiate,3.898103572611924e-06,0.0,0.0,0.0,2.654139129973193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
powerful,0.0,0.0,0.0,0.0006782136894824708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawaii,7.016586430701463e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
